text,prompt,option1,option2,answer,score1,score2,pred,correct,difference
"The council of foreign affairs states that the World Bank mentioned that Sonangol is a taxpayer, it carries out quasi-fiscal activities, it invests public funds, and, as concessionaire, it is a sector regulator.","The council of foreign affairs states that the World Bank mentioned that Sonangol is a taxpayer, it carries out quasi-fiscal activities, it",invests,invest,invests,-19.730501174926758,-9.629364013671875,invest,,-10.101137161254883
"For example, sulfuric acid (H2SO4) can donate one proton to form the bisulfate anion (HSO), for which Ka1 is very large; then it can donate a second proton to form the sulfate anion (SO), wherein the Ka2 is intermediate strength.","For example, sulfuric acid (H2SO4) can donate one proton to form the bisulfate anion (HSO), for which Ka1 is very large; then it can",donates,donate,donate,-18.554250717163086,-18.416561126708984,donate,True,0.13768959045410156
"This concept was known as Takemusu Aiki, and many of his later students teach about from this perspective.","This concept was known as Takemusu Aiki, and many of his later students",teach,teaches,teach,-18.52495574951172,-19.686893463134766,teach,True,1.1619377136230469
"In both Red Deer and Edmonton, polyethylene and vinyl manufacturers produce products that are shipped all over the world.","In both Red Deer and Edmonton, polyethylene and vinyl manufacturers",produces,produce,produce,-20.313093185424805,-20.56757926940918,produces,,-0.254486083984375
"Henri Carteron held the ""extreme view"" that Aristotle's concept of force was basically qualitative, but other authors reject this.","Henri Carteron held the ""extreme view"" that Aristotle's concept of force was basically qualitative, but other authors",rejects,reject,reject,-33.57316303253174,-22.315635681152344,reject,True,11.257527351379395
The cruise back to Earth was mostly a time for the crew to relax and monitor the spacecraft.,The cruise back to Earth was mostly a time for the crew to,relaxes,relax,relax,-26.103684425354004,-17.371938705444336,relax,True,8.731745719909668
"During this period, Huxley earned a substantial income as a Hollywood screenwriter; Christopher Isherwood, in his autobiography My Guru and His Disciple, states that Huxley earned more than $3,000 per week (approximately $50,000 in 2020 dollars) as a screenwriter, and that he used much of it to transport Jewish and left-wing writer and artist refugees from Hitler's Germany to the US.","During this period, Huxley earned a substantial income as a Hollywood screenwriter; Christopher Isherwood, in his autobiography My Guru and His Disciple,",state,states,states,-9.301131248474121,-9.347847938537598,state,,-0.04671669006347656
"With regard to the change (kinesis) and its causes now, as he defines in his Physics and On Generation and Corruption 319b 320a, he distinguishes the coming to be from: growth and diminution, which is change in quantity; locomotion, which is change in space; and alteration, which is change in quality.","With regard to the change (kinesis) and its causes now, as he",defines,define,defines,-19.07916831970215,-9.600683212280273,define,,-9.478485107421875
"With regard to the change (kinesis) and its causes now, as he defines in his Physics and On Generation and Corruption 319b 320a, he distinguishes the coming to be from: growth and diminution, which is change in quantity; locomotion, which is change in space; and alteration, which is change in quality.","With regard to the change (kinesis) and its causes now, as he defines in his Physics and On Generation and Corruption 319b 320a, he",distinguish,distinguishes,distinguishes,-32.320435523986816,-32.671274185180664,distinguish,,-0.35083866119384766
They tend to help less if they see non-cooperativeness by others and this effect tend to be stronger than the opposite effect of seeing cooperative behaviors.,They tend to help less if they see non-cooperativeness by others and this effect,tends,tend,tend,-19.613327026367188,-18.930389404296875,tend,True,0.6829376220703125
"Tropical and sub-tropical rainforest areas have low albedo, and are much hotter than their temperate forest counterparts, which have lower insolation.","Tropical and sub-tropical rainforest areas have low albedo, and are much hotter than their temperate forest counterparts, which",have,has,have,-9.418604850769043,-9.384454727172852,has,,-0.034150123596191406
"There never will be money in the treasury till the Confederacy shows its teeth.""",There never will be money in the treasury till the Confederacy,show,shows,shows,-31.027719497680664,-41.1364631652832,show,,-10.108743667602539
In September 2014 it was reported that the Angolan Navy would acquire seven Maca-class patrol vessels from Brazil as part of a Technical Memorandum of Understanding (MoU) covering the production of the vessels as part of Angola's Naval Power Development Programme (Pronaval).,In September 2014 it was reported that the Angolan Navy would,acquires,acquire,acquire,-21.549625396728516,-19.336984634399414,acquire,True,2.2126407623291016
"It projects it with the tip foremost whereas other frogs flick out the rear part first, their tongues being hinged at the front.",It projects it with the tip foremost whereas other frogs,flick,flicks,flick,-20.040555953979492,-20.658035278320312,flick,True,0.6174793243408203
"Authority ultimately rests solely on power, regardless of whether that power is open or transparent, as it still has the ability to coerce people.","Authority ultimately rests solely on power, regardless of whether that power is open or transparent, as it still",have,has,has,-9.022782325744629,-8.871898651123047,has,True,0.15088367462158203
"The Visigoths remained in the valleys for 200 years, during which time Christianity spread.","The Visigoths remained in the valleys for 200 years, during which time Christianity",spreads,spread,spread,-21.10219383239746,-10.43836784362793,spread,True,10.663825988769531
Research also suggests that the number of bystanders witnessing distress or suffering affects the likelihood of helping (the Bystander effect).,Research also suggests that the number of bystanders witnessing distress or suffering,affect,affects,affects,-21.173681259155273,-32.11773490905762,affect,,-10.944053649902344
Philosophy Philosophers (and other users of logic) spend a lot of time and effort searching for and removing (or intentionally adding) ambiguity in arguments because it can lead to incorrect conclusions and can be used to deliberately conceal bad arguments.,Philosophy Philosophers (and other users of logic) spend a lot of time and effort searching for and removing (or intentionally adding) ambiguity in arguments because it can,lead,leads,lead,-10.130997657775879,-19.99993896484375,lead,True,9.868941307067871
"Azerbaijan also has an ancient Jewish population with a 2,000-year history; Jewish organizations estimate that 12,000 Jews remain in Azerbaijan, which is home to the only Jewish-majority town outside of Israel and the United States.","Azerbaijan also has an ancient Jewish population with a 2,000-year history; Jewish organizations",estimates,estimate,estimate,-17.23192596435547,-17.391159057617188,estimates,,-0.15923309326171875
"Azerbaijan also has an ancient Jewish population with a 2,000-year history; Jewish organizations estimate that 12,000 Jews remain in Azerbaijan, which is home to the only Jewish-majority town outside of Israel and the United States.","Azerbaijan also has an ancient Jewish population with a 2,000-year history; Jewish organizations estimate that 12,000 Jews",remains,remain,remain,-18.323883056640625,-18.130281448364258,remain,True,0.1936016082763672
"In general, the half-life of a nuclide becomes shorter as atomic number increases, though undiscovered nuclides with certain ""magic"" numbers of protons and neutrons may have relatively longer half-lives and comprise an island of stability.","In general, the half-life of a nuclide",becomes,become,becomes,-19.65236473083496,-19.73721694946289,becomes,True,0.08485221862792969
"In general, the half-life of a nuclide becomes shorter as atomic number increases, though undiscovered nuclides with certain ""magic"" numbers of protons and neutrons may have relatively longer half-lives and comprise an island of stability.","In general, the half-life of a nuclide becomes shorter as atomic number",increases,increase,increases,-19.405410766601562,-19.08507537841797,increase,,-0.32033538818359375
"In general, the half-life of a nuclide becomes shorter as atomic number increases, though undiscovered nuclides with certain ""magic"" numbers of protons and neutrons may have relatively longer half-lives and comprise an island of stability.","In general, the half-life of a nuclide becomes shorter as atomic number increases, though undiscovered nuclides with certain ""magic"" numbers of protons and neutrons may",has,have,have,-10.514163970947266,-10.540953636169434,has,,-0.02678966522216797
"When the repulsive forces within the liquid metal surface exceeds the forces of the surface tension, it vigorously explodes.","When the repulsive forces within the liquid metal surface exceeds the forces of the surface tension, it vigorously",explodes,explode,explodes,-19.299177169799805,-19.493812561035156,explodes,True,0.19463539123535156
"Aboriginal Identity Peoples made up 5.8% of the population in 2006, about half of whom consist of First Nations and the other half are Mtis.","Aboriginal Identity Peoples made up 5.8% of the population in 2006, about half of whom",consists,consist,consist,-20.155946731567383,-19.85368537902832,consist,True,0.3022613525390625
"Larger towns usually have their own local police and some villages rely on ""Public Safety Officers"" who have police training but do not carry firearms.",Larger towns usually have their own local police and some villages,relies,rely,rely,-17.761383056640625,-8.778417587280273,rely,True,8.982965469360352
"Larger towns usually have their own local police and some villages rely on ""Public Safety Officers"" who have police training but do not carry firearms.","Larger towns usually have their own local police and some villages rely on ""Public Safety Officers"" who",have,has,have,-9.221574783325195,-9.207019805908203,has,,-0.014554977416992188
"The concept correlates to the Tawhid, where chapter 112 of the Qur'an (Al-'Ikhls, The Sincerity) reads: SAY, God is one GOD;  the eternal GOD:  He begetteth not, neither is He begotten:  and there is not any one like unto Him.and","The concept correlates to the Tawhid, where chapter 112 of the Qur'an (Al-'Ikhls, The Sincerity) reads: SAY, God is one GOD;  the eternal GOD:  He",begetteth,begetteth,begetteth,-42.17390441894531,-42.17390441894531,begetteth,True,0.0
"The ALA also mentions the way that the book was prevented from being featured at the International Book Fair in Moscow, Russia, in 1977 and banned from schools in the United Arab Emirates for references to practices or actions that defy Arab or Islamic beliefs, such as pigs or alcohol.","The ALA also mentions the way that the book was prevented from being featured at the International Book Fair in Moscow, Russia, in 1977 and banned from schools in the United Arab Emirates for references to practices or actions that",defy,defies,defy,-19.554481506347656,-19.59935188293457,defy,True,0.04487037658691406
"Minorities usually accept rough consensus, except when they feel the proposal contradicts anarchist ethics, goals and values.","Minorities usually accept rough consensus, except when they feel the proposal",contradict,contradicts,contradicts,-31.887205123901367,-33.501179695129395,contradict,,-1.6139745712280273
"However, while Apollo has a great number of appellations in Greek myth, only a few occur in Latin literature.","However, while Apollo has a great number of appellations in Greek myth, only a few",occurs,occur,occur,-19.265350341796875,-19.085742950439453,occur,True,0.17960739135742188
"Human activities (e.g., deforestation, farming, and urbanization) change the albedo of various areas around the globe.","Human activities (e.g., deforestation, farming, and urbanization)",change,changes,change,-10.522026062011719,-10.772847175598145,change,True,0.2508211135864258
If a person had an image appear for a moment after waking up or if they see something in the dark it is not considered a dream because they were awake when it occurred.,If a person had an image appear for a moment after waking up or if they,sees,see,see,-17.877052307128906,-9.191832542419434,see,True,8.685219764709473
"Termite mounds alone don't provide enough food for the aardvark, so they look for termites that are on the move.","Termite mounds alone don't provide enough food for the aardvark, so they",looks,look,look,-19.722549438476562,-9.7931489944458,look,True,9.929400444030762
The form of home automation called assistive domotics focuses on making it possible for elderly and disabled people to live independently.,The form of home automation called assistive domotics focuses on making it possible for elderly and disabled people to,live,lives,live,-10.800614356994629,-21.341686248779297,live,True,10.541071891784668
"While Alaska has no state sales tax, 89 municipalities collect a local sales tax, from 1.0 to 7.5%, typically 3 5%.","While Alaska has no state sales tax, 89 municipalities",collects,collect,collect,-21.208589553833008,-10.264243125915527,collect,True,10.94434642791748
"In latitudes above 40 North some east west oscillation, known as the North Atlantic oscillation, occurs.","In latitudes above 40 North some east west oscillation, known as the North Atlantic oscillation,",occur,occurs,occurs,-20.983003616333008,-21.067781448364258,occur,,-0.08477783203125
"Plainly put, the formal cause is the idea in the mind of the sculptor that brings the sculpture into being.","Plainly put, the formal cause is the idea in the mind of the sculptor that",brings,bring,brings,-20.867549896240234,-10.268362998962402,bring,,-10.599186897277832
Research has found that people are most likely to help if they recognize that a person is in need and feel personal responsibility for reducing the person's distress.,Research has found that people are most likely to help if they,recognize,recognizes,recognize,-17.372278213500977,-18.656606674194336,recognize,True,1.2843284606933594
"It was an era of constitution writing most states were busy at the task and leaders felt the new nation must have a written constitution; a ""rulebook"" for how the new nation should function.",It was an era of constitution writing most states were busy at the task and leaders felt the new nation must,have,has,have,-9.57272720336914,-9.422459602355957,has,,-0.1502676010131836
"It was an era of constitution writing most states were busy at the task and leaders felt the new nation must have a written constitution; a ""rulebook"" for how the new nation should function.","It was an era of constitution writing most states were busy at the task and leaders felt the new nation must have a written constitution; a ""rulebook"" for how the new nation should",functions,function,function,-19.168277740478516,-9.558082580566406,function,True,9.61019515991211
"This style is common in modern biology when large amounts of data become available in a new field, such as genomics.",This style is common in modern biology when large amounts of data,become,becomes,become,-27.438995361328125,-27.394306182861328,becomes,,-0.044689178466796875
"Strabo (13.1.32) also suggested that such a cult of Achilles existed in Troad: The spread and intensity of the hero's veneration among the Greeks that had settled on the northern coast of the Pontus Euxinus, today's Black Sea, appears to have been remarkable.","Strabo (13.1.32) also suggested that such a cult of Achilles existed in Troad: The spread and intensity of the hero's veneration among the Greeks that had settled on the northern coast of the Pontus Euxinus, today's Black Sea,",appear,appears,appears,-18.822423934936523,-18.86001968383789,appear,,-0.03759574890136719
"Songs and poetry often rely on ambiguous words for artistic effect, as in the song title ""Don't It Make My Brown Eyes Blue"" (where ""blue"" can refer to the color, or to sadness).","Songs and poetry often rely on ambiguous words for artistic effect, as in the song title ""Don't It Make My Brown Eyes Blue"" (where ""blue"" can",refer,refers,refer,-19.0916805267334,-19.541501998901367,refer,True,0.44982147216796875
"He was thus critical of Empedocles's materialist theory of a ""survival of the fittest"" origin of living things and their organs, and ridiculed the idea that accidents could lead to orderly results.","He was thus critical of Empedocles's materialist theory of a ""survival of the fittest"" origin of living things and their organs, and ridiculed the idea that accidents could",leads,lead,lead,-21.320316314697266,-10.806599617004395,lead,True,10.513716697692871
"According to Daniel Albright, ""Schopenhauer thought that music was the only art that did not merely copy ideas, but actually embodied the will itself"".","According to Daniel Albright, ""Schopenhauer thought that music was the only art that did not merely",copies,copy,copy,-19.670480728149414,-9.719417572021484,copy,True,9.95106315612793
"The Latin word is derived from ancient Greek (abax) which means something without a base, and colloquially, any piece of rectangular material.",The Latin word is derived from ancient Greek (abax) which,mean,means,means,-7.808182239532471,-14.725526809692383,mean,,-6.917344570159912
"The /? pair also dates to the No. 2, and the ,< .> pairs were used on some keyboards (others, including the No. 2, did not shift , (comma) or . (full stop) so they could be used in uppercase without unshifting).","The /? pair also dates to the No. 2, and the ,< .> pairs were used on some keyboards (others, including the No. 2, did not",shifts,shift,shift,-17.777219772338867,-8.904529571533203,shift,True,8.872690200805664
"These are dissected by three narrow valleys in a Y shape that combine into one as the main stream, the Gran Valira river, leaves the country for Spain (at Andorra's lowest point of ).",These are dissected by three narrow valleys in a Y shape that,combines,combine,combine,-20.51918601989746,-19.70934295654297,combine,True,0.8098430633544922
"These are dissected by three narrow valleys in a Y shape that combine into one as the main stream, the Gran Valira river, leaves the country for Spain (at Andorra's lowest point of ).","These are dissected by three narrow valleys in a Y shape that combine into one as the main stream, the Gran Valira river,",leaves,leave,leaves,-19.275165557861328,-9.902069091796875,leave,,-9.373096466064453
"In 322 BC, Demophilus and Eurymedon the Hierophant reportedly denounced Aristotle for impiety, prompting him to flee to his mother's family estate in Chalcis, on Euboea, at which occasion he was said to have stated: ""I will not allow the Athenians to sin twice against philosophy""   a reference to Athens's trial and execution of Socrates.","In 322 BC, Demophilus and Eurymedon the Hierophant reportedly denounced Aristotle for impiety, prompting him to flee to his mother's family estate in Chalcis, on Euboea, at which occasion he was said to have stated: ""I will not",allows,allow,allow,-10.016691207885742,-9.975234985351562,allow,True,0.04145622253417969
"In 322 BC, Demophilus and Eurymedon the Hierophant reportedly denounced Aristotle for impiety, prompting him to flee to his mother's family estate in Chalcis, on Euboea, at which occasion he was said to have stated: ""I will not allow the Athenians to sin twice against philosophy""   a reference to Athens's trial and execution of Socrates.","In 322 BC, Demophilus and Eurymedon the Hierophant reportedly denounced Aristotle for impiety, prompting him to flee to his mother's family estate in Chalcis, on Euboea, at which occasion he was said to have stated: ""I will not allow the Athenians to",sin,sins,sin,-10.107244491577148,-19.982816696166992,sin,True,9.875572204589844
"At the Camden Wealth Advisors Cup's final in Houston, Agassi beat James Blake for a rematch of their 2005 US Open quarterfinal.","At the Camden Wealth Advisors Cup's final in Houston, Agassi",beat,beats,beat,-21.481544494628906,-21.955429077148438,beat,True,0.47388458251953125
"Schopenhauer praised Kant for his distinction between appearance and the thing-in-itself, whereas the general consensus in German idealism was that this was the weakest spot of Kant's theory, since, according to Kant, causality can find application on objects of experience only, and consequently, things-in-themselves cannot be the cause of appearances.","Schopenhauer praised Kant for his distinction between appearance and the thing-in-itself, whereas the general consensus in German idealism was that this was the weakest spot of Kant's theory, since, according to Kant, causality can",finds,find,find,-19.27469253540039,-9.620283126831055,find,True,9.654409408569336
"They decide that a person who is intentionally false must be ""better"" than a person who is unintentionally false, on the basis that someone who lies intentionally must understand the subject about which they are lying.","They decide that a person who is intentionally false must be ""better"" than a person who is unintentionally false, on the basis that someone who lies intentionally must",understands,understand,understand,-30.032546997070312,-19.87869644165039,understand,True,10.153850555419922
"They decide that a person who is intentionally false must be ""better"" than a person who is unintentionally false, on the basis that someone who lies intentionally must understand the subject about which they are lying.","They decide that a person who is intentionally false must be ""better"" than a person who is unintentionally false, on the basis that someone who",lie,lies,lies,-19.18016815185547,-19.573205947875977,lie,,-0.3930377960205078
"In England and Wales, the police cannot legally detain anyone for more than 24 hours without charging them unless an officer with the rank of superintendent (or above) authorises detention for a further 12 hours (36 hours total), or a judge (who will be a magistrate) authorises detention by the police before charge for up to a maximum of 96 hours, but for terrorism-related offences people can be held by the police for up to 28 days before charge.","In England and Wales, the police cannot legally",detain,detains,detain,-19.81871223449707,-19.96866798400879,detain,True,0.14995574951171875
"In England and Wales, the police cannot legally detain anyone for more than 24 hours without charging them unless an officer with the rank of superintendent (or above) authorises detention for a further 12 hours (36 hours total), or a judge (who will be a magistrate) authorises detention by the police before charge for up to a maximum of 96 hours, but for terrorism-related offences people can be held by the police for up to 28 days before charge.","In England and Wales, the police cannot legally detain anyone for more than 24 hours without charging them unless an officer with the rank of superintendent (or above)",authorise,authorises,authorises,-19.652095794677734,-19.698068618774414,authorise,,-0.04597282409667969
"In England and Wales, the police cannot legally detain anyone for more than 24 hours without charging them unless an officer with the rank of superintendent (or above) authorises detention for a further 12 hours (36 hours total), or a judge (who will be a magistrate) authorises detention by the police before charge for up to a maximum of 96 hours, but for terrorism-related offences people can be held by the police for up to 28 days before charge.","In England and Wales, the police cannot legally detain anyone for more than 24 hours without charging them unless an officer with the rank of superintendent (or above) authorises detention for a further 12 hours (36 hours total), or a judge (who will be a magistrate)",authorise,authorises,authorises,-19.104297637939453,-19.158817291259766,authorise,,-0.0545196533203125
"When the MPLA first attempted to insert its own insurgents into Angola, the cadres were ambushed and annihilated by UPA partisans on Roberto's orders setting a precedent for the bitter factional strife which would later ignite the Angolan Civil War.","When the MPLA first attempted to insert its own insurgents into Angola, the cadres were ambushed and annihilated by UPA partisans on Roberto's orders setting a precedent for the bitter factional strife which would later",ignite,ignites,ignite,-21.954368591308594,-21.813440322875977,ignites,,-0.1409282684326172
"The tragedies relate the deeds of Achilles during the Trojan War, including his defeat of Hector and eventual death when an arrow shot by Paris and guided by Apollo punctures his heel.","The tragedies relate the deeds of Achilles during the Trojan War, including his defeat of Hector and eventual death when an arrow shot by Paris and guided by Apollo",punctures,puncture,punctures,-41.58897018432617,-31.380020141601562,puncture,,-10.20895004272461
"Despite extensive oil and gas resources, diamonds, hydroelectric potential, and rich agricultural land, Angola remains poor, and a third of the population relies on subsistence agriculture.","Despite extensive oil and gas resources, diamonds, hydroelectric potential, and rich agricultural land, Angola",remains,remain,remains,-37.5624885559082,-27.50431537628174,remain,,-10.058173179626465
"Despite extensive oil and gas resources, diamonds, hydroelectric potential, and rich agricultural land, Angola remains poor, and a third of the population relies on subsistence agriculture.","Despite extensive oil and gas resources, diamonds, hydroelectric potential, and rich agricultural land, Angola remains poor, and a third of the population",rely,relies,relies,-8.982595443725586,-17.96156883239746,rely,,-8.978973388671875
"The insoluble matter, consisting mainly of silica ore, ranges from 8% to 17%.","The insoluble matter, consisting mainly of silica ore,",ranges,range,ranges,-22.119749069213867,-11.06106948852539,range,,-11.058679580688477
"In this system, heavy bodies in steady fall indeed travel faster than light ones (whether friction is ignored, or not), and they do fall more slowly in a denser medium.","In this system, heavy bodies in steady fall indeed",travels,travel,travel,-21.610374450683594,-10.642223358154297,travel,True,10.968151092529297
"In this system, heavy bodies in steady fall indeed travel faster than light ones (whether friction is ignored, or not), and they do fall more slowly in a denser medium.","In this system, heavy bodies in steady fall indeed travel faster than light ones (whether friction is ignored, or not), and they do",fall,falls,fall,-9.730621337890625,-10.03736400604248,fall,True,0.30674266815185547
"Thus, an Arrhenius acid can also be described as a substance that increases the concentration of hydronium ions when added to water.","Thus, an Arrhenius acid can also be described as a substance that",increases,increase,increases,-19.3532772064209,-19.104520797729492,increase,,-0.24875640869140625
"Their lungs are functional early, but the larvae do not make as much use of them as do tadpoles.","Their lungs are functional early, but the larvae do not",make,makes,make,-9.214394569396973,-9.808968544006348,make,True,0.594573974609375
"Since it only requires that the final position of beads be remembered, it takes less memory and less computation time.","Since it only requires that the final position of beads be remembered, it",takes,take,takes,-20.414405822753906,-10.525246620178223,take,,-9.889159202575684
"He stated, ""I am not a Soviet dissident, I have no conflict with the Soviet Government,"" but if he returned home, he added, ""I would be unemployed.""","He stated, ""I am not a Soviet dissident, I",have,has,have,-9.773534774780273,-9.483550071716309,has,,-0.28998470306396484
"Instead, a group of unelected civilian and military ""dcideurs"" (""deciders""), known as ""le pouvoir"" (""the power""), actually rule the country, even deciding who should be president.","Instead, a group of unelected civilian and military ""dcideurs"" (""deciders""), known as ""le pouvoir"" (""the power""), actually",rules,rule,rule,-10.888104438781738,-10.675683975219727,rule,True,0.21242046356201172
"If the appellate court finds no defect, it ""affirms"" the judgment.","If the appellate court finds no defect, it """,affirm,affirms,affirms,-19.598764419555664,-20.977113723754883,affirm,,-1.3783493041992188
"If Earth were frozen entirely (and hence be more reflective), the average temperature of the planet would drop below .","If Earth were frozen entirely (and hence be more reflective), the average temperature of the planet would",drop,drops,drop,-9.568984031677246,-9.705120086669922,drop,True,0.13613605499267578
"Ladd Peebles Stadium in Mobile is the home of the University of South Alabama football team, and serves as the home of the NCAA Senior Bowl, LendingTree Bowl, and Alabama-Mississippi All Star Classic; the stadium seats 40,646.","Ladd Peebles Stadium in Mobile is the home of the University of South Alabama football team, and serves as the home of the NCAA Senior Bowl, LendingTree Bowl, and Alabama-Mississippi All Star Classic; the stadium",seats,seat,seats,-17.25991439819336,-8.698348045349121,seat,,-8.561566352844238
"As said by the officer in the story, ""In this age of Realien advancement, who knows what goes on in the mind of those responsible for these mechanical dolls.""","As said by the officer in the story, ""In this age of Realien advancement, who",knows,know,knows,-29.096354484558105,-19.35807228088379,know,,-9.738282203674316
"As said by the officer in the story, ""In this age of Realien advancement, who knows what goes on in the mind of those responsible for these mechanical dolls.""","As said by the officer in the story, ""In this age of Realien advancement, who knows what",go,goes,goes,-9.491504669189453,-18.849092483520508,go,,-9.357587814331055
The earliest archaeological evidence for the use of the Greek abacus dates to the 5th century BC.,The earliest archaeological evidence for the use of the Greek abacus,date,dates,dates,-10.032952308654785,-9.88100528717041,dates,True,0.151947021484375
"Dominant males even go a step further and as the breeding season approaches, they make increasingly greater and greater incursions onto weaker males' territories.",Dominant males even go a step further and as the breeding season,approach,approaches,approaches,-18.29574966430664,-19.625669479370117,approach,,-1.3299198150634766
"Dominant males even go a step further and as the breeding season approaches, they make increasingly greater and greater incursions onto weaker males' territories.","Dominant males even go a step further and as the breeding season approaches, they",makes,make,make,-9.442248344421387,-9.139595985412598,make,True,0.30265235900878906
"In addition, the Sethite line of the Generations of Adam swear by Abel's blood to segregate themselves from the unrighteous.","In addition, the Sethite line of the Generations of Adam",swear,swears,swear,-21.470373153686523,-21.709806442260742,swear,True,0.23943328857421875
"Other alkali metal arsenides not conforming to the formula M3As are known, such as LiAs, which has a metallic lustre and electrical conductivity indicating the presence of some metallic bonding.","Other alkali metal arsenides not conforming to the formula M3As are known, such as LiAs, which",has,have,has,-9.426576614379883,-9.603368759155273,has,True,0.17679214477539062
"The central aspen parkland region extending in a broad arc between the prairies and the forests, from Calgary, north to Edmonton, and then east to Lloydminster, contains the most fertile soil in the province and most of the population.","The central aspen parkland region extending in a broad arc between the prairies and the forests, from Calgary, north to Edmonton, and then east to Lloydminster,",contain,contains,contains,-18.325748443603516,-18.37206268310547,contain,,-0.046314239501953125
"An estimated 0.5% to 10% of individuals with ASD show unusual abilities, ranging from splinter skills such as the memorization of trivia to the extraordinarily rare talents of prodigious autistic savants.",An estimated 0.5% to 10% of individuals with ASD,show,shows,show,-10.612500190734863,-10.8712158203125,show,True,0.2587156295776367
"Galt himself remains concealed throughout much of the novel, working a job and living by himself, where he unites the most skillful inventors and business leaders under his leadership.","Galt himself remains concealed throughout much of the novel, working a job and living by himself, where he",unites,unite,unites,-18.728900909423828,-19.111330032348633,unites,True,0.3824291229248047
The tiger salamander (Ambystoma tigrinum) is typical of the frogs and salamanders that hide under cover ready to ambush unwary invertebrates.,The tiger salamander (Ambystoma tigrinum) is typical of the frogs and salamanders that,hide,hides,hide,-10.136094093322754,-20.21098518371582,hide,True,10.074891090393066
"Apollo8 was planned as the ""D"" mission, a test of the LM in a low Earth orbit in December 1968 by James McDivitt, David Scott, and Russell Schweickart, while Borman's crew would fly the ""E"" mission, a more rigorous LM test in an elliptical medium Earth orbit as Apollo9, in early 1969.","Apollo8 was planned as the ""D"" mission, a test of the LM in a low Earth orbit in December 1968 by James McDivitt, David Scott, and Russell Schweickart, while Borman's crew would",flies,fly,fly,-8.801956176757812,-8.701653480529785,fly,True,0.10030269622802734
"Through its use, the time that a family member or friend would need to care for a patient significantly decreases.","Through its use, the time that a family member or friend would need to care for a patient significantly",decrease,decreases,decreases,-28.344964027404785,-28.88353729248047,decrease,,-0.5385732650756836
"Through its use, the time that a family member or friend would need to care for a patient significantly decreases.","Through its use, the time that a family member or friend would",needs,need,need,-10.181365966796875,-9.857261657714844,need,True,0.32410430908203125
"Zeus and Poseidon had been rivals for Thetis's hand in marriage until Prometheus, the fore-thinker, warned Zeus of a prophecy (originally uttered by Themis, goddess of divine law) that Thetis would bear a son greater than his father.","Zeus and Poseidon had been rivals for Thetis's hand in marriage until Prometheus, the fore-thinker, warned Zeus of a prophecy (originally uttered by Themis, goddess of divine law) that Thetis would",bear,bears,bear,-10.306989669799805,-20.47178077697754,bear,True,10.164791107177734
"In Plato's Symposium, the participants in a dialogue about love assume that Achilles and Patroclus were a couple; Phaedrus argues that Achilles was the younger and more beautiful one so he was the beloved and Patroclus was the lover.","In Plato's Symposium, the participants in a dialogue about love",assumes,assume,assume,-21.622644424438477,-21.17979621887207,assume,True,0.44284820556640625
"In Plato's Symposium, the participants in a dialogue about love assume that Achilles and Patroclus were a couple; Phaedrus argues that Achilles was the younger and more beautiful one so he was the beloved and Patroclus was the lover.","In Plato's Symposium, the participants in a dialogue about love assume that Achilles and Patroclus were a couple; Phaedrus",argues,argue,argues,-21.712932586669922,-21.20679473876953,argue,,-0.5061378479003906
"For a randomized experiment, the assumption of unit-treatment additivity implies that the variance is constant for all treatments.","For a randomized experiment, the assumption of unit-treatment additivity",imply,implies,implies,-19.06050682067871,-20.372440338134766,imply,,-1.3119335174560547
"And due to the double jeopardy principle, the state or prosecution may never appeal a jury or bench verdict of acquittal.","And due to the double jeopardy principle, the state or prosecution may never",appeals,appeal,appeal,-20.142024993896484,-19.659879684448242,appeal,True,0.4821453094482422
"One example of archaeological evidence of the Roman abacus, shown nearby in reconstruction, dates to the 1st century AD.","One example of archaeological evidence of the Roman abacus, shown nearby in reconstruction,",date,dates,dates,-10.13998794555664,-9.960592269897461,dates,True,0.1793956756591797
"Most other mammals have a placenta through which the developing foetus obtains nourishment, but in marsupials, the foetal stage is very short and the immature young is born and finds its way to its mother's pouch where it latches on to a nipple and completes its development.",Most other mammals have a placenta through which the developing foetus,obtains,obtain,obtains,-21.095726013183594,-21.05593490600586,obtain,,-0.039791107177734375
"Most other mammals have a placenta through which the developing foetus obtains nourishment, but in marsupials, the foetal stage is very short and the immature young is born and finds its way to its mother's pouch where it latches on to a nipple and completes its development.","Most other mammals have a placenta through which the developing foetus obtains nourishment, but in marsupials, the foetal stage is very short and the immature young is born and finds its way to its mother's pouch where it",latch,latches,latches,-21.21541404724121,-21.31028938293457,latch,,-0.09487533569335938
"There is no external ear, but the large circular eardrum lies on the surface of the head just behind the eye.","There is no external ear, but the large circular eardrum",lie,lies,lies,-9.55207347869873,-9.648155212402344,lie,,-0.09608173370361328
"Einstein quantitatively derived critical opalescence from a treatment of density fluctuations, and demonstrated how both the effect and Rayleigh scattering originate from the atomistic constitution of matter.","Einstein quantitatively derived critical opalescence from a treatment of density fluctuations, and demonstrated how both the effect and Rayleigh scattering",originates,originate,originate,-21.71553611755371,-21.487995147705078,originate,True,0.2275409698486328
