text,prompt,option1,option2,answer,score1,score2,pred,correct,difference
"The council of foreign affairs states that the World Bank mentioned that Sonangol is a taxpayer, it carries out quasi-fiscal activities, it invests public funds, and, as concessionaire, it is a sector regulator.","The council of foreign affairs states that the World Bank mentioned that Sonangol is a taxpayer, it carries out quasi-fiscal activities, it",invests,invest,invests,-24.71912956237793,-12.056488037109375,invest,,-12.662641525268555
"For example, sulfuric acid (H2SO4) can donate one proton to form the bisulfate anion (HSO), for which Ka1 is very large; then it can donate a second proton to form the sulfate anion (SO), wherein the Ka2 is intermediate strength.","For example, sulfuric acid (H2SO4) can donate one proton to form the bisulfate anion (HSO), for which Ka1 is very large; then it can",donates,donate,donate,-22.02890396118164,-22.01297950744629,donate,True,0.015924453735351562
"This concept was known as Takemusu Aiki, and many of his later students teach about from this perspective.","This concept was known as Takemusu Aiki, and many of his later students",teach,teaches,teach,-21.074926376342773,-22.18838119506836,teach,True,1.113454818725586
"In both Red Deer and Edmonton, polyethylene and vinyl manufacturers produce products that are shipped all over the world.","In both Red Deer and Edmonton, polyethylene and vinyl manufacturers",produces,produce,produce,-25.242284774780273,-25.553701400756836,produces,,-0.3114166259765625
"Henri Carteron held the ""extreme view"" that Aristotle's concept of force was basically qualitative, but other authors reject this.","Henri Carteron held the ""extreme view"" that Aristotle's concept of force was basically qualitative, but other authors",rejects,reject,reject,-39.90583419799805,-26.628490447998047,reject,True,13.27734375
The cruise back to Earth was mostly a time for the crew to relax and monitor the spacecraft.,The cruise back to Earth was mostly a time for the crew to,relaxes,relax,relax,-32.7751350402832,-21.840709686279297,relax,True,10.934425354003906
"During this period, Huxley earned a substantial income as a Hollywood screenwriter; Christopher Isherwood, in his autobiography My Guru and His Disciple, states that Huxley earned more than $3,000 per week (approximately $50,000 in 2020 dollars) as a screenwriter, and that he used much of it to transport Jewish and left-wing writer and artist refugees from Hitler's Germany to the US.","During this period, Huxley earned a substantial income as a Hollywood screenwriter; Christopher Isherwood, in his autobiography My Guru and His Disciple,",state,states,states,-11.328043937683105,-11.326743125915527,states,True,0.001300811767578125
"With regard to the change (kinesis) and its causes now, as he defines in his Physics and On Generation and Corruption 319b 320a, he distinguishes the coming to be from: growth and diminution, which is change in quantity; locomotion, which is change in space; and alteration, which is change in quality.","With regard to the change (kinesis) and its causes now, as he",defines,define,defines,-23.909399032592773,-12.686416625976562,define,,-11.222982406616211
"With regard to the change (kinesis) and its causes now, as he defines in his Physics and On Generation and Corruption 319b 320a, he distinguishes the coming to be from: growth and diminution, which is change in quantity; locomotion, which is change in space; and alteration, which is change in quality.","With regard to the change (kinesis) and its causes now, as he defines in his Physics and On Generation and Corruption 319b 320a, he",distinguish,distinguishes,distinguishes,-37.05252742767334,-37.095540046691895,distinguish,,-0.04301261901855469
They tend to help less if they see non-cooperativeness by others and this effect tend to be stronger than the opposite effect of seeing cooperative behaviors.,They tend to help less if they see non-cooperativeness by others and this effect,tends,tend,tend,-26.00028419494629,-25.891878128051758,tend,True,0.10840606689453125
"Tropical and sub-tropical rainforest areas have low albedo, and are much hotter than their temperate forest counterparts, which have lower insolation.","Tropical and sub-tropical rainforest areas have low albedo, and are much hotter than their temperate forest counterparts, which",have,has,have,-13.121763229370117,-13.127055168151855,have,True,0.005291938781738281
"There never will be money in the treasury till the Confederacy shows its teeth.""",There never will be money in the treasury till the Confederacy,show,shows,shows,-31.35575580596924,-40.75461959838867,show,,-9.398863792419434
In September 2014 it was reported that the Angolan Navy would acquire seven Maca-class patrol vessels from Brazil as part of a Technical Memorandum of Understanding (MoU) covering the production of the vessels as part of Angola's Naval Power Development Programme (Pronaval).,In September 2014 it was reported that the Angolan Navy would,acquires,acquire,acquire,-26.664066314697266,-25.172969818115234,acquire,True,1.4910964965820312
"It projects it with the tip foremost whereas other frogs flick out the rear part first, their tongues being hinged at the front.",It projects it with the tip foremost whereas other frogs,flick,flicks,flick,-28.437166213989258,-29.622053146362305,flick,True,1.1848869323730469
"Authority ultimately rests solely on power, regardless of whether that power is open or transparent, as it still has the ability to coerce people.","Authority ultimately rests solely on power, regardless of whether that power is open or transparent, as it still",have,has,has,-10.715989112854004,-10.726739883422852,have,,-0.010750770568847656
"The Visigoths remained in the valleys for 200 years, during which time Christianity spread.","The Visigoths remained in the valleys for 200 years, during which time Christianity",spreads,spread,spread,-24.69941520690918,-12.428861618041992,spread,True,12.270553588867188
Research also suggests that the number of bystanders witnessing distress or suffering affects the likelihood of helping (the Bystander effect).,Research also suggests that the number of bystanders witnessing distress or suffering,affect,affects,affects,-25.57674217224121,-38.59998035430908,affect,,-13.023238182067871
Philosophy Philosophers (and other users of logic) spend a lot of time and effort searching for and removing (or intentionally adding) ambiguity in arguments because it can lead to incorrect conclusions and can be used to deliberately conceal bad arguments.,Philosophy Philosophers (and other users of logic) spend a lot of time and effort searching for and removing (or intentionally adding) ambiguity in arguments because it can,lead,leads,lead,-11.483000755310059,-22.26866340637207,lead,True,10.785662651062012
"Azerbaijan also has an ancient Jewish population with a 2,000-year history; Jewish organizations estimate that 12,000 Jews remain in Azerbaijan, which is home to the only Jewish-majority town outside of Israel and the United States.","Azerbaijan also has an ancient Jewish population with a 2,000-year history; Jewish organizations",estimates,estimate,estimate,-21.86345100402832,-21.743179321289062,estimate,True,0.12027168273925781
"Azerbaijan also has an ancient Jewish population with a 2,000-year history; Jewish organizations estimate that 12,000 Jews remain in Azerbaijan, which is home to the only Jewish-majority town outside of Israel and the United States.","Azerbaijan also has an ancient Jewish population with a 2,000-year history; Jewish organizations estimate that 12,000 Jews",remains,remain,remain,-22.916011810302734,-22.589908599853516,remain,True,0.32610321044921875
"In general, the half-life of a nuclide becomes shorter as atomic number increases, though undiscovered nuclides with certain ""magic"" numbers of protons and neutrons may have relatively longer half-lives and comprise an island of stability.","In general, the half-life of a nuclide",becomes,become,becomes,-25.26736068725586,-24.670970916748047,become,,-0.5963897705078125
"In general, the half-life of a nuclide becomes shorter as atomic number increases, though undiscovered nuclides with certain ""magic"" numbers of protons and neutrons may have relatively longer half-lives and comprise an island of stability.","In general, the half-life of a nuclide becomes shorter as atomic number",increases,increase,increases,-24.343149185180664,-23.91453742980957,increase,,-0.42861175537109375
"In general, the half-life of a nuclide becomes shorter as atomic number increases, though undiscovered nuclides with certain ""magic"" numbers of protons and neutrons may have relatively longer half-lives and comprise an island of stability.","In general, the half-life of a nuclide becomes shorter as atomic number increases, though undiscovered nuclides with certain ""magic"" numbers of protons and neutrons may",has,have,have,-12.221773147583008,-12.282952308654785,has,,-0.061179161071777344
"When the repulsive forces within the liquid metal surface exceeds the forces of the surface tension, it vigorously explodes.","When the repulsive forces within the liquid metal surface exceeds the forces of the surface tension, it vigorously",explodes,explode,explodes,-25.337011337280273,-24.685914993286133,explode,,-0.6510963439941406
"Aboriginal Identity Peoples made up 5.8% of the population in 2006, about half of whom consist of First Nations and the other half are Mtis.","Aboriginal Identity Peoples made up 5.8% of the population in 2006, about half of whom",consists,consist,consist,-22.264434814453125,-21.71065330505371,consist,True,0.5537815093994141
"Larger towns usually have their own local police and some villages rely on ""Public Safety Officers"" who have police training but do not carry firearms.",Larger towns usually have their own local police and some villages,relies,rely,rely,-22.64444351196289,-11.993120193481445,rely,True,10.651323318481445
"Larger towns usually have their own local police and some villages rely on ""Public Safety Officers"" who have police training but do not carry firearms.","Larger towns usually have their own local police and some villages rely on ""Public Safety Officers"" who",have,has,have,-11.987485885620117,-11.91084098815918,has,,-0.0766448974609375
"The concept correlates to the Tawhid, where chapter 112 of the Qur'an (Al-'Ikhls, The Sincerity) reads: SAY, God is one GOD;  the eternal GOD:  He begetteth not, neither is He begotten:  and there is not any one like unto Him.and","The concept correlates to the Tawhid, where chapter 112 of the Qur'an (Al-'Ikhls, The Sincerity) reads: SAY, God is one GOD;  the eternal GOD:  He",begetteth,begetteth,begetteth,-43.88771438598633,-43.88771438598633,begetteth,True,0.0
"The ALA also mentions the way that the book was prevented from being featured at the International Book Fair in Moscow, Russia, in 1977 and banned from schools in the United Arab Emirates for references to practices or actions that defy Arab or Islamic beliefs, such as pigs or alcohol.","The ALA also mentions the way that the book was prevented from being featured at the International Book Fair in Moscow, Russia, in 1977 and banned from schools in the United Arab Emirates for references to practices or actions that",defy,defies,defy,-22.077333450317383,-22.178539276123047,defy,True,0.10120582580566406
"Minorities usually accept rough consensus, except when they feel the proposal contradicts anarchist ethics, goals and values.","Minorities usually accept rough consensus, except when they feel the proposal",contradict,contradicts,contradicts,-37.837297439575195,-37.572383880615234,contradicts,True,0.26491355895996094
"However, while Apollo has a great number of appellations in Greek myth, only a few occur in Latin literature.","However, while Apollo has a great number of appellations in Greek myth, only a few",occurs,occur,occur,-24.296419143676758,-24.742979049682617,occurs,,-0.4465599060058594
"Human activities (e.g., deforestation, farming, and urbanization) change the albedo of various areas around the globe.","Human activities (e.g., deforestation, farming, and urbanization)",change,changes,change,-13.070298194885254,-13.552306175231934,change,True,0.4820079803466797
If a person had an image appear for a moment after waking up or if they see something in the dark it is not considered a dream because they were awake when it occurred.,If a person had an image appear for a moment after waking up or if they,sees,see,see,-18.982173919677734,-9.700499534606934,see,True,9.2816743850708
"Termite mounds alone don't provide enough food for the aardvark, so they look for termites that are on the move.","Termite mounds alone don't provide enough food for the aardvark, so they",looks,look,look,-24.703285217285156,-12.484312057495117,look,True,12.218973159790039
The form of home automation called assistive domotics focuses on making it possible for elderly and disabled people to live independently.,The form of home automation called assistive domotics focuses on making it possible for elderly and disabled people to,live,lives,live,-13.220257759094238,-26.4334659576416,live,True,13.213208198547363
"While Alaska has no state sales tax, 89 municipalities collect a local sales tax, from 1.0 to 7.5%, typically 3 5%.","While Alaska has no state sales tax, 89 municipalities",collects,collect,collect,-24.900009155273438,-12.43616008758545,collect,True,12.463849067687988
"In latitudes above 40 North some east west oscillation, known as the North Atlantic oscillation, occurs.","In latitudes above 40 North some east west oscillation, known as the North Atlantic oscillation,",occur,occurs,occurs,-26.383699417114258,-25.90595817565918,occurs,True,0.4777412414550781
"Plainly put, the formal cause is the idea in the mind of the sculptor that brings the sculpture into being.","Plainly put, the formal cause is the idea in the mind of the sculptor that",brings,bring,brings,-21.532032012939453,-10.977121353149414,bring,,-10.554910659790039
Research has found that people are most likely to help if they recognize that a person is in need and feel personal responsibility for reducing the person's distress.,Research has found that people are most likely to help if they,recognize,recognizes,recognize,-28.771760940551758,-28.6485538482666,recognizes,,-0.12320709228515625
"It was an era of constitution writing most states were busy at the task and leaders felt the new nation must have a written constitution; a ""rulebook"" for how the new nation should function.",It was an era of constitution writing most states were busy at the task and leaders felt the new nation must,have,has,have,-11.938891410827637,-11.984070777893066,have,True,0.04517936706542969
"It was an era of constitution writing most states were busy at the task and leaders felt the new nation must have a written constitution; a ""rulebook"" for how the new nation should function.","It was an era of constitution writing most states were busy at the task and leaders felt the new nation must have a written constitution; a ""rulebook"" for how the new nation should",functions,function,function,-23.51185417175293,-11.530753135681152,function,True,11.981101036071777
"This style is common in modern biology when large amounts of data become available in a new field, such as genomics.",This style is common in modern biology when large amounts of data,become,becomes,become,-34.58305549621582,-34.87924289703369,become,True,0.2961874008178711
"Strabo (13.1.32) also suggested that such a cult of Achilles existed in Troad: The spread and intensity of the hero's veneration among the Greeks that had settled on the northern coast of the Pontus Euxinus, today's Black Sea, appears to have been remarkable.","Strabo (13.1.32) also suggested that such a cult of Achilles existed in Troad: The spread and intensity of the hero's veneration among the Greeks that had settled on the northern coast of the Pontus Euxinus, today's Black Sea,",appear,appears,appears,-22.431888580322266,-22.51883888244629,appear,,-0.08695030212402344
"Songs and poetry often rely on ambiguous words for artistic effect, as in the song title ""Don't It Make My Brown Eyes Blue"" (where ""blue"" can refer to the color, or to sadness).","Songs and poetry often rely on ambiguous words for artistic effect, as in the song title ""Don't It Make My Brown Eyes Blue"" (where ""blue"" can",refer,refers,refer,-22.528303146362305,-22.540977478027344,refer,True,0.012674331665039062
"He was thus critical of Empedocles's materialist theory of a ""survival of the fittest"" origin of living things and their organs, and ridiculed the idea that accidents could lead to orderly results.","He was thus critical of Empedocles's materialist theory of a ""survival of the fittest"" origin of living things and their organs, and ridiculed the idea that accidents could",leads,lead,lead,-23.62118148803711,-12.114633560180664,lead,True,11.506547927856445
"According to Daniel Albright, ""Schopenhauer thought that music was the only art that did not merely copy ideas, but actually embodied the will itself"".","According to Daniel Albright, ""Schopenhauer thought that music was the only art that did not merely",copies,copy,copy,-23.180753707885742,-11.761919975280762,copy,True,11.41883373260498
"The Latin word is derived from ancient Greek (abax) which means something without a base, and colloquially, any piece of rectangular material.",The Latin word is derived from ancient Greek (abax) which,mean,means,means,-11.034683227539062,-20.596622467041016,mean,,-9.561939239501953
"The /? pair also dates to the No. 2, and the ,< .> pairs were used on some keyboards (others, including the No. 2, did not shift , (comma) or . (full stop) so they could be used in uppercase without unshifting).","The /? pair also dates to the No. 2, and the ,< .> pairs were used on some keyboards (others, including the No. 2, did not",shifts,shift,shift,-21.94048500061035,-11.023465156555176,shift,True,10.917019844055176
"These are dissected by three narrow valleys in a Y shape that combine into one as the main stream, the Gran Valira river, leaves the country for Spain (at Andorra's lowest point of ).",These are dissected by three narrow valleys in a Y shape that,combines,combine,combine,-26.43498420715332,-26.771711349487305,combines,,-0.3367271423339844
"These are dissected by three narrow valleys in a Y shape that combine into one as the main stream, the Gran Valira river, leaves the country for Spain (at Andorra's lowest point of ).","These are dissected by three narrow valleys in a Y shape that combine into one as the main stream, the Gran Valira river,",leaves,leave,leaves,-24.263338088989258,-12.571381568908691,leave,,-11.691956520080566
"In 322 BC, Demophilus and Eurymedon the Hierophant reportedly denounced Aristotle for impiety, prompting him to flee to his mother's family estate in Chalcis, on Euboea, at which occasion he was said to have stated: ""I will not allow the Athenians to sin twice against philosophy""   a reference to Athens's trial and execution of Socrates.","In 322 BC, Demophilus and Eurymedon the Hierophant reportedly denounced Aristotle for impiety, prompting him to flee to his mother's family estate in Chalcis, on Euboea, at which occasion he was said to have stated: ""I will not",allows,allow,allow,-11.27659797668457,-11.082893371582031,allow,True,0.19370460510253906
"In 322 BC, Demophilus and Eurymedon the Hierophant reportedly denounced Aristotle for impiety, prompting him to flee to his mother's family estate in Chalcis, on Euboea, at which occasion he was said to have stated: ""I will not allow the Athenians to sin twice against philosophy""   a reference to Athens's trial and execution of Socrates.","In 322 BC, Demophilus and Eurymedon the Hierophant reportedly denounced Aristotle for impiety, prompting him to flee to his mother's family estate in Chalcis, on Euboea, at which occasion he was said to have stated: ""I will not allow the Athenians to",sin,sins,sin,-11.266678810119629,-22.331811904907227,sin,True,11.065133094787598
"At the Camden Wealth Advisors Cup's final in Houston, Agassi beat James Blake for a rematch of their 2005 US Open quarterfinal.","At the Camden Wealth Advisors Cup's final in Houston, Agassi",beat,beats,beat,-26.644317626953125,-27.562349319458008,beat,True,0.9180316925048828
"Schopenhauer praised Kant for his distinction between appearance and the thing-in-itself, whereas the general consensus in German idealism was that this was the weakest spot of Kant's theory, since, according to Kant, causality can find application on objects of experience only, and consequently, things-in-themselves cannot be the cause of appearances.","Schopenhauer praised Kant for his distinction between appearance and the thing-in-itself, whereas the general consensus in German idealism was that this was the weakest spot of Kant's theory, since, according to Kant, causality can",finds,find,find,-22.92086410522461,-11.477782249450684,find,True,11.443081855773926
"They decide that a person who is intentionally false must be ""better"" than a person who is unintentionally false, on the basis that someone who lies intentionally must understand the subject about which they are lying.","They decide that a person who is intentionally false must be ""better"" than a person who is unintentionally false, on the basis that someone who lies intentionally must",understands,understand,understand,-31.766372680664062,-21.03586769104004,understand,True,10.730504989624023
"They decide that a person who is intentionally false must be ""better"" than a person who is unintentionally false, on the basis that someone who lies intentionally must understand the subject about which they are lying.","They decide that a person who is intentionally false must be ""better"" than a person who is unintentionally false, on the basis that someone who",lie,lies,lies,-20.74669075012207,-20.90717315673828,lie,,-0.16048240661621094
"In England and Wales, the police cannot legally detain anyone for more than 24 hours without charging them unless an officer with the rank of superintendent (or above) authorises detention for a further 12 hours (36 hours total), or a judge (who will be a magistrate) authorises detention by the police before charge for up to a maximum of 96 hours, but for terrorism-related offences people can be held by the police for up to 28 days before charge.","In England and Wales, the police cannot legally",detain,detains,detain,-25.636940002441406,-25.985437393188477,detain,True,0.3484973907470703
"In England and Wales, the police cannot legally detain anyone for more than 24 hours without charging them unless an officer with the rank of superintendent (or above) authorises detention for a further 12 hours (36 hours total), or a judge (who will be a magistrate) authorises detention by the police before charge for up to a maximum of 96 hours, but for terrorism-related offences people can be held by the police for up to 28 days before charge.","In England and Wales, the police cannot legally detain anyone for more than 24 hours without charging them unless an officer with the rank of superintendent (or above)",authorise,authorises,authorises,-23.195575714111328,-23.17565155029297,authorises,True,0.019924163818359375
"In England and Wales, the police cannot legally detain anyone for more than 24 hours without charging them unless an officer with the rank of superintendent (or above) authorises detention for a further 12 hours (36 hours total), or a judge (who will be a magistrate) authorises detention by the police before charge for up to a maximum of 96 hours, but for terrorism-related offences people can be held by the police for up to 28 days before charge.","In England and Wales, the police cannot legally detain anyone for more than 24 hours without charging them unless an officer with the rank of superintendent (or above) authorises detention for a further 12 hours (36 hours total), or a judge (who will be a magistrate)",authorise,authorises,authorises,-22.865686416625977,-22.825178146362305,authorises,True,0.040508270263671875
"When the MPLA first attempted to insert its own insurgents into Angola, the cadres were ambushed and annihilated by UPA partisans on Roberto's orders setting a precedent for the bitter factional strife which would later ignite the Angolan Civil War.","When the MPLA first attempted to insert its own insurgents into Angola, the cadres were ambushed and annihilated by UPA partisans on Roberto's orders setting a precedent for the bitter factional strife which would later",ignite,ignites,ignite,-25.82447052001953,-25.893844604492188,ignite,True,0.06937408447265625
"The tragedies relate the deeds of Achilles during the Trojan War, including his defeat of Hector and eventual death when an arrow shot by Paris and guided by Apollo punctures his heel.","The tragedies relate the deeds of Achilles during the Trojan War, including his defeat of Hector and eventual death when an arrow shot by Paris and guided by Apollo",punctures,puncture,punctures,-46.64448928833008,-35.41959285736084,puncture,,-11.224896430969238
"Despite extensive oil and gas resources, diamonds, hydroelectric potential, and rich agricultural land, Angola remains poor, and a third of the population relies on subsistence agriculture.","Despite extensive oil and gas resources, diamonds, hydroelectric potential, and rich agricultural land, Angola",remains,remain,remains,-46.845516204833984,-35.98788070678711,remain,,-10.857635498046875
"Despite extensive oil and gas resources, diamonds, hydroelectric potential, and rich agricultural land, Angola remains poor, and a third of the population relies on subsistence agriculture.","Despite extensive oil and gas resources, diamonds, hydroelectric potential, and rich agricultural land, Angola remains poor, and a third of the population",rely,relies,relies,-11.799836158752441,-23.210290908813477,rely,,-11.410454750061035
"The insoluble matter, consisting mainly of silica ore, ranges from 8% to 17%.","The insoluble matter, consisting mainly of silica ore,",ranges,range,ranges,-27.81193733215332,-14.028040885925293,range,,-13.783896446228027
"In this system, heavy bodies in steady fall indeed travel faster than light ones (whether friction is ignored, or not), and they do fall more slowly in a denser medium.","In this system, heavy bodies in steady fall indeed",travels,travel,travel,-24.525962829589844,-12.186639785766602,travel,True,12.339323043823242
"In this system, heavy bodies in steady fall indeed travel faster than light ones (whether friction is ignored, or not), and they do fall more slowly in a denser medium.","In this system, heavy bodies in steady fall indeed travel faster than light ones (whether friction is ignored, or not), and they do",fall,falls,fall,-12.46764850616455,-12.468442916870117,fall,True,0.0007944107055664062
"Thus, an Arrhenius acid can also be described as a substance that increases the concentration of hydronium ions when added to water.","Thus, an Arrhenius acid can also be described as a substance that",increases,increase,increases,-22.45745086669922,-21.954153060913086,increase,,-0.5032978057861328
"Their lungs are functional early, but the larvae do not make as much use of them as do tadpoles.","Their lungs are functional early, but the larvae do not",make,makes,make,-11.616992950439453,-11.761099815368652,make,True,0.14410686492919922
"Since it only requires that the final position of beads be remembered, it takes less memory and less computation time.","Since it only requires that the final position of beads be remembered, it",takes,take,takes,-24.003028869628906,-12.812884330749512,take,,-11.190144538879395
"He stated, ""I am not a Soviet dissident, I have no conflict with the Soviet Government,"" but if he returned home, he added, ""I would be unemployed.""","He stated, ""I am not a Soviet dissident, I",have,has,have,-10.416253089904785,-10.198257446289062,has,,-0.21799564361572266
"Instead, a group of unelected civilian and military ""dcideurs"" (""deciders""), known as ""le pouvoir"" (""the power""), actually rule the country, even deciding who should be president.","Instead, a group of unelected civilian and military ""dcideurs"" (""deciders""), known as ""le pouvoir"" (""the power""), actually",rules,rule,rule,-13.56939697265625,-13.628873825073242,rules,,-0.05947685241699219
"If the appellate court finds no defect, it ""affirms"" the judgment.","If the appellate court finds no defect, it """,affirm,affirms,affirms,-22.630722045898438,-22.29936981201172,affirms,True,0.33135223388671875
"If Earth were frozen entirely (and hence be more reflective), the average temperature of the planet would drop below .","If Earth were frozen entirely (and hence be more reflective), the average temperature of the planet would",drop,drops,drop,-11.533262252807617,-11.659603118896484,drop,True,0.1263408660888672
"Ladd Peebles Stadium in Mobile is the home of the University of South Alabama football team, and serves as the home of the NCAA Senior Bowl, LendingTree Bowl, and Alabama-Mississippi All Star Classic; the stadium seats 40,646.","Ladd Peebles Stadium in Mobile is the home of the University of South Alabama football team, and serves as the home of the NCAA Senior Bowl, LendingTree Bowl, and Alabama-Mississippi All Star Classic; the stadium",seats,seat,seats,-23.434459686279297,-11.932341575622559,seat,,-11.502118110656738
"As said by the officer in the story, ""In this age of Realien advancement, who knows what goes on in the mind of those responsible for these mechanical dolls.""","As said by the officer in the story, ""In this age of Realien advancement, who",knows,know,knows,-35.00404357910156,-24.255950927734375,know,,-10.748092651367188
"As said by the officer in the story, ""In this age of Realien advancement, who knows what goes on in the mind of those responsible for these mechanical dolls.""","As said by the officer in the story, ""In this age of Realien advancement, who knows what",go,goes,goes,-11.806344032287598,-23.32756996154785,go,,-11.521225929260254
The earliest archaeological evidence for the use of the Greek abacus dates to the 5th century BC.,The earliest archaeological evidence for the use of the Greek abacus,date,dates,dates,-12.656927108764648,-12.035198211669922,dates,True,0.6217288970947266
"Dominant males even go a step further and as the breeding season approaches, they make increasingly greater and greater incursions onto weaker males' territories.",Dominant males even go a step further and as the breeding season,approach,approaches,approaches,-24.00733757019043,-24.985441207885742,approach,,-0.9781036376953125
"Dominant males even go a step further and as the breeding season approaches, they make increasingly greater and greater incursions onto weaker males' territories.","Dominant males even go a step further and as the breeding season approaches, they",makes,make,make,-12.867568969726562,-12.836471557617188,make,True,0.031097412109375
"In addition, the Sethite line of the Generations of Adam swear by Abel's blood to segregate themselves from the unrighteous.","In addition, the Sethite line of the Generations of Adam",swear,swears,swear,-23.944528579711914,-24.061832427978516,swear,True,0.11730384826660156
"Other alkali metal arsenides not conforming to the formula M3As are known, such as LiAs, which has a metallic lustre and electrical conductivity indicating the presence of some metallic bonding.","Other alkali metal arsenides not conforming to the formula M3As are known, such as LiAs, which",has,have,has,-11.428384780883789,-11.515303611755371,has,True,0.08691883087158203
"The central aspen parkland region extending in a broad arc between the prairies and the forests, from Calgary, north to Edmonton, and then east to Lloydminster, contains the most fertile soil in the province and most of the population.","The central aspen parkland region extending in a broad arc between the prairies and the forests, from Calgary, north to Edmonton, and then east to Lloydminster,",contain,contains,contains,-23.074594497680664,-23.29620933532715,contain,,-0.22161483764648438
"An estimated 0.5% to 10% of individuals with ASD show unusual abilities, ranging from splinter skills such as the memorization of trivia to the extraordinarily rare talents of prodigious autistic savants.",An estimated 0.5% to 10% of individuals with ASD,show,shows,show,-11.7957763671875,-12.363027572631836,show,True,0.5672512054443359
"Galt himself remains concealed throughout much of the novel, working a job and living by himself, where he unites the most skillful inventors and business leaders under his leadership.","Galt himself remains concealed throughout much of the novel, working a job and living by himself, where he",unites,unite,unites,-20.0894775390625,-20.147979736328125,unites,True,0.058502197265625
The tiger salamander (Ambystoma tigrinum) is typical of the frogs and salamanders that hide under cover ready to ambush unwary invertebrates.,The tiger salamander (Ambystoma tigrinum) is typical of the frogs and salamanders that,hide,hides,hide,-11.126321792602539,-21.006433486938477,hide,True,9.880111694335938
"Apollo8 was planned as the ""D"" mission, a test of the LM in a low Earth orbit in December 1968 by James McDivitt, David Scott, and Russell Schweickart, while Borman's crew would fly the ""E"" mission, a more rigorous LM test in an elliptical medium Earth orbit as Apollo9, in early 1969.","Apollo8 was planned as the ""D"" mission, a test of the LM in a low Earth orbit in December 1968 by James McDivitt, David Scott, and Russell Schweickart, while Borman's crew would",flies,fly,fly,-11.377402305603027,-11.45323371887207,flies,,-0.07583141326904297
"Through its use, the time that a family member or friend would need to care for a patient significantly decreases.","Through its use, the time that a family member or friend would need to care for a patient significantly",decrease,decreases,decreases,-31.728944778442383,-32.165350914001465,decrease,,-0.43640613555908203
"Through its use, the time that a family member or friend would need to care for a patient significantly decreases.","Through its use, the time that a family member or friend would",needs,need,need,-11.408090591430664,-11.563684463500977,needs,,-0.1555938720703125
"Zeus and Poseidon had been rivals for Thetis's hand in marriage until Prometheus, the fore-thinker, warned Zeus of a prophecy (originally uttered by Themis, goddess of divine law) that Thetis would bear a son greater than his father.","Zeus and Poseidon had been rivals for Thetis's hand in marriage until Prometheus, the fore-thinker, warned Zeus of a prophecy (originally uttered by Themis, goddess of divine law) that Thetis would",bear,bears,bear,-12.075849533081055,-24.1801700592041,bear,True,12.104320526123047
"In Plato's Symposium, the participants in a dialogue about love assume that Achilles and Patroclus were a couple; Phaedrus argues that Achilles was the younger and more beautiful one so he was the beloved and Patroclus was the lover.","In Plato's Symposium, the participants in a dialogue about love",assumes,assume,assume,-25.282644271850586,-25.953672409057617,assumes,,-0.6710281372070312
"In Plato's Symposium, the participants in a dialogue about love assume that Achilles and Patroclus were a couple; Phaedrus argues that Achilles was the younger and more beautiful one so he was the beloved and Patroclus was the lover.","In Plato's Symposium, the participants in a dialogue about love assume that Achilles and Patroclus were a couple; Phaedrus",argues,argue,argues,-24.04360008239746,-24.160015106201172,argues,True,0.11641502380371094
"For a randomized experiment, the assumption of unit-treatment additivity implies that the variance is constant for all treatments.","For a randomized experiment, the assumption of unit-treatment additivity",imply,implies,implies,-25.625478744506836,-27.300260543823242,imply,,-1.6747817993164062
"And due to the double jeopardy principle, the state or prosecution may never appeal a jury or bench verdict of acquittal.","And due to the double jeopardy principle, the state or prosecution may never",appeals,appeal,appeal,-23.847476959228516,-22.993297576904297,appeal,True,0.8541793823242188
"One example of archaeological evidence of the Roman abacus, shown nearby in reconstruction, dates to the 1st century AD.","One example of archaeological evidence of the Roman abacus, shown nearby in reconstruction,",date,dates,dates,-13.03276538848877,-12.590888977050781,dates,True,0.4418764114379883
"Most other mammals have a placenta through which the developing foetus obtains nourishment, but in marsupials, the foetal stage is very short and the immature young is born and finds its way to its mother's pouch where it latches on to a nipple and completes its development.",Most other mammals have a placenta through which the developing foetus,obtains,obtain,obtains,-23.929218292236328,-24.13442039489746,obtains,True,0.2052021026611328
"Most other mammals have a placenta through which the developing foetus obtains nourishment, but in marsupials, the foetal stage is very short and the immature young is born and finds its way to its mother's pouch where it latches on to a nipple and completes its development.","Most other mammals have a placenta through which the developing foetus obtains nourishment, but in marsupials, the foetal stage is very short and the immature young is born and finds its way to its mother's pouch where it",latch,latches,latches,-24.83430290222168,-24.767425537109375,latches,True,0.06687736511230469
"There is no external ear, but the large circular eardrum lies on the surface of the head just behind the eye.","There is no external ear, but the large circular eardrum",lie,lies,lies,-10.619856834411621,-10.669112205505371,lie,,-0.04925537109375
"Einstein quantitatively derived critical opalescence from a treatment of density fluctuations, and demonstrated how both the effect and Rayleigh scattering originate from the atomistic constitution of matter.","Einstein quantitatively derived critical opalescence from a treatment of density fluctuations, and demonstrated how both the effect and Rayleigh scattering",originates,originate,originate,-23.69939613342285,-23.660076141357422,originate,True,0.03931999206542969
